step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
32	ISS09	common_area	52.46	47.86	53.8	false	
33	ISS00	hab_module	26.66	51.7	53.4	false	
33	ISS01	common_area	52.34	47.74	66.8	false	
33	ISS02	common_area	45.54	50.08	63.4	false	
33	ISS03	common_area	54.22	53.8	60.5	false	
33	ISS04	common_area	49.82	47.96	40.3	false	
33	ISS05	common_area	48.0	52.56	68.0	false	
33	ISS06	common_area	54.41	49.3	51.0	false	
33	ISS07	common_area	45.3	46.83	45.8	false	
33	ISS08	common_area	50.46	51.99	62.1	false	
33	ISS09	common_area	51.63	47.18	48.4	false	
34	ISS00	hab_module	27.22	51.64	68.6	false	
34	ISS01	common_area	51.48	47.1	56.6	false	
34	ISS02	common_area	45.81	51.53	68.2	false	
34	ISS03	common_area	55.22	52.22	69.5	false	
34	ISS04	common_area	49.17	48.13	54.6	false	
34	ISS05	common_area	48.94	53.08	50.4	false	
34	ISS06	common_area	53.94	47.9	52.4	false	CONF05
34	ISS07	common_area	44.52	48.53	48.6	false	
34	ISS08	common_area	51.08	51.74	79.8	false	CONF05
34	ISS09	common_area	50.62	46.8	40.1	false	
35	ISS00	hab_module	27.73	51.4	51.6	false	
35	ISS01	common_area	50.45	46.78	51.9	false	
35	ISS02	common_area	46.53	52.81	57.5	false	
35	ISS03	common_area	55.66	50.4	66.4	false	
35	ISS04	common_area	48.6	48.5	53.3	false	
35	ISS05	common_area	50.0	53.26	47.4	false	
35	ISS06	common_area	53.04	46.74	46.1	false	CONF05
35	ISS07	common_area	44.34	50.4	45.2	false	
35	ISS08	common_area	51.59	51.29	64.8	false	CONF05
35	ISS09	common_area	49.55	46.78	49.9	false	
36	ISS00	hab_module	28.13	51.0	50.3	false	
36	ISS01	common_area	49.38	46.8	63.0	false	
36	ISS02	common_area	47.63	53.79	65.9	false	
36	ISS03	common_area	55.48	48.53	59.8	false	
36	ISS04	common_area	48.19	49.04	41.2	false	
36	ISS05	common_area	51.06	53.08	53.9	false	
36	ISS06	common_area	51.82	45.92	45.9	false	REPA05
36	ISS07	common_area	44.78	52.22	41.3	false	
36	ISS08	common_area	51.92	50.7	59.6	false	REPA05
36	ISS09	common_area	48.52	47.1	39.1	false	
37	ISS00	hab_module	28.38	50.5	41.4	false	
37	ISS01	common_area	48.37	47.18	69.5	false	
37	ISS02	common_area	49.0	54.35	55.2	false	
37	ISS03	common_area	54.7	46.83	67.0	false	
37	ISS04	common_area	47.98	49.68	52.0	false	
37	ISS05	common_area	52.0	52.56	50.3	false	
37	ISS06	common_area	50.39	45.55	47.9	false	REPA05
37	ISS07	common_area	45.78	53.8	53.8	false	
37	ISS08	common_area	52.05	50.04	64.2	false	REPA05
37	ISS09	common_area	47.66	47.74	39.5	false	
38	ISS00	hab_module	28.45	49.94	61.2	false	
38	ISS01	common_area	47.54	47.86	50.7	false	
38	ISS02	common_area	50.47	54.44	59.8	false	
38	ISS03	common_area	53.41	45.47	53.1	false	
38	ISS04	common_area	47.99	50.36	34.6	false	
38	ISS05	common_area	52.73	51.77	58.1	false	
38	ISS06	common_area	48.92	45.67	45.0	false	REPA05
38	ISS07	common_area	47.25	54.96	49.7	false	
38	ISS08	common_area	51.95	49.37	65.2	false	REPA05
38	ISS09	common_area	47.05	48.62	38.5	false	
39	ISS00	hab_module	28.34	49.39	61.1	false	
39	ISS01	hab_module	24.24	48.98	62.7	false	
39	ISS02	common_area	51.89	54.05	62.7	false	
39	ISS03	common_area	51.75	44.6	68.6	false	
39	ISS04	common_area	48.21	50.99	43.4	false	
39	ISS05	common_area	53.16	50.79	65.5	false	
39	ISS06	common_area	47.57	46.26	50.0	false	
39	ISS07	common_area	49.01	55.59	41.7	false	
39	ISS08	common_area	51.63	48.77	52.1	false	
39	ISS09	common_area	46.76	49.66	45.1	false	
40	ISS00	hab_module	28.06	48.9	49.0	false	
40	ISS01	hab_module	24.04	49.86	61.2	false	
40	ISS02	common_area	53.1	53.21	70.5	false	
40	ISS03	common_area	49.9	44.33	61.1	false	
40	ISS04	common_area	48.63	51.52	43.2	false	
40	ISS05	common_area	53.24	49.72	54.3	false	
40	ISS06	common_area	46.48	47.25	49.0	false	
40	ISS07	common_area	50.89	55.6	45.3	false	
40	ISS08	common_area	51.14	48.3	63.2	false	
40	ISS09	common_area	46.83	50.73	54.3	false	
41	ISS00	hab_module	27.63	48.54	51.1	false	
41	ISS01	hab_module	24.14	50.75	55.6	false	
41	ISS02	common_area	53.98	52.03	58.7	false	
41	ISS03	common_area	48.06	44.67	76.6	false	
41	ISS04	common_area	49.2	51.88	42.6	false	
41	ISS05	common_area	52.97	48.68	48.0	false	
41	ISS06	common_area	45.78	48.55	59.5	false	
41	ISS07	common_area	52.66	55.01	62.2	false	
41	ISS08	common_area	50.53	48.02	73.6	false	
41	ISS09	common_area	47.24	51.72	44.7	false	
42	ISS00	hab_module	27.1	48.33	57.8	false	
42	ISS01	hab_module	24.53	51.56	48.5	false	
42	ISS02	common_area	54.42	50.62	56.4	false	
42	ISS03	common_area	46.43	45.59	60.5	false	
42	ISS04	common_area	49.86	52.04	52.7	false	
42	ISS05	common_area	52.38	47.78	44.3	false	
42	ISS06	common_area	45.54	50.0	53.0	false	
42	ISS07	common_area	54.15	53.87	56.4	false	
42	ISS08	common_area	49.86	47.96	66.0	false	
42	ISS09	common_area	47.95	52.53	39.9	false	
43	ISS00	hab_module	26.54	48.31	47.9	false	
43	ISS01	hab_module	25.16	52.19	55.5	false	
43	ISS02	common_area	54.38	49.15	49.0	false	
